127.0.0.1 - - [13/Jan/2023:15:49:18 +0900] "GET / HTTP/1.1" 200 180
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:37:01 +0900] "GET /display?fileName=2023%2F01%2F08%2F75366321-719c-4c52-8927-4be3d6fca74b_%EB%AA%A8%EC%B9%B4%20%ED%94%84%EB%9D%BC%ED%91%B8%EC%B9%98%EB%85%B8.jpg HTTP/1.1" 200 29616
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:37:01 +0900] "GET /display?fileName=2023%2F01%2F08%2Ffb6062c7-7707-48c5-a5a7-795987dd50b8_%EB%B0%94%EB%8B%90%EB%9D%BC%EB%9D%BC%EB%96%BC.png HTTP/1.1" 200 16562
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:37:01 +0900] "GET /resources/js/bootstrap.min.js.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:37:01 +0900] "GET /favicon.ico HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:37:03 +0900] "GET /main HTTP/1.1" 200 35852
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:37:03 +0900] "GET /resources/css/mdb.min.css HTTP/1.1" 200 217034
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:37:03 +0900] "GET /resources/css/bootstrap.min.css HTTP/1.1" 200 155838
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:37:03 +0900] "GET /resources/css/style.min.css HTTP/1.1" 200 418
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:37:03 +0900] "GET /resources/js/jquery-3.4.1.min.js HTTP/1.1" 200 88145
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:37:03 +0900] "GET /resources/js/popper.min.js HTTP/1.1" 200 20537
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:37:03 +0900] "GET /resources/js/bootstrap.min.js HTTP/1.1" 200 58072
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:37:03 +0900] "GET /resources/js/mdb.min.js HTTP/1.1" 200 212768
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:37:03 +0900] "GET /resources/img/non_image.png HTTP/1.1" 200 3078
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:37:03 +0900] "GET /resources/css/bootstrap.min.css.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:37:03 +0900] "GET /resources/img/coffee_background02.jpeg HTTP/1.1" 200 7161
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:37:03 +0900] "GET /resources/img/svg/arrow_left.svg HTTP/1.1" 200 218
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:37:03 +0900] "GET /resources/img/svg/arrow_right.svg HTTP/1.1" 200 217
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:37:04 +0900] "GET /resources/font/roboto/Roboto-Light.woff2 HTTP/1.1" 200 49380
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:37:04 +0900] "GET /resources/font/roboto/Roboto-Bold.woff2 HTTP/1.1" 200 49976
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:37:04 +0900] "GET /display?fileName=2023%2F01%2F10%2F0a70f01b-5ea2-4a74-8f87-57e62a41a63b_%ED%8B%B0%EB%9D%BC%EB%AF%B8%EC%88%98%20%EC%BC%80%EC%9D%B4%ED%81%AC.jpg HTTP/1.1" 200 6843
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:37:04 +0900] "GET /display?fileName=2023%2F01%2F13%2F7d34f2e3-3f3a-478a-9a54-b87bb9a74981_%EB%A7%9D%EA%B3%A0%20%EB%B8%94%EB%A0%8C%EB%94%94%EB%93%9C.jpeg HTTP/1.1" 200 4053
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:37:04 +0900] "GET /display?fileName=2023%2F01%2F10%2Fae5b1516-db4e-47e5-9f4b-c422b0dbe1dc_%EB%B8%94%EB%A3%A8%EB%B2%A0%EB%A6%AC%20%EB%B2%A0%EC%9D%B4%EA%B8%80.jpeg HTTP/1.1" 200 6760
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:37:04 +0900] "GET /display?fileName=2023%2F01%2F08%2F74d18a87-1ed3-420b-b373-c2b13f7365ed_%EB%B0%94%EB%8B%90%EB%9D%BC%20%EB%8D%94%EB%B8%94%20%EC%83%B7.jpg HTTP/1.1" 200 3060
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:37:04 +0900] "GET /resources/font/roboto/Roboto-Regular.woff2 HTTP/1.1" 200 49236
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:37:04 +0900] "GET /display?fileName=2023%2F01%2F08%2Fcf0079e8-da73-4408-b308-2aa1e914d4af_%EB%8F%8C%EC%B2%B4%EC%BD%9C%EB%93%9C%EB%B8%8C%EB%A3%A8.jpg HTTP/1.1" 200 4308
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:37:04 +0900] "GET /display?fileName=2023%2F01%2F08%2F251e1d4f-a47b-4a01-8589-c9f338efe677_%EC%95%84%EC%9D%B4%EC%8A%A4%20%EB%8F%8C%EC%B2%B4%EB%9D%BC%EB%96%BC.jpg HTTP/1.1" 200 23390
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:37:04 +0900] "GET /display?fileName=2023%2F01%2F08%2Fa2ae8378-ce2f-47f5-8d4e-43ed84fab213_%EB%8F%8C%EC%B2%B4%EB%9D%BC%EB%96%BC.jpg HTTP/1.1" 200 18496
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:37:04 +0900] "GET /display?fileName=2023%2F01%2F08%2Ff3fb3ad0-e9f2-4086-8405-60dc00a80832_%EC%95%84%EC%9D%B4%EC%8A%A4%20%EB%B0%94%EB%8B%90%EB%9D%BC%EB%B9%88%20%EB%9D%BC%EB%96%BC.jpg HTTP/1.1" 200 114634
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:37:04 +0900] "GET /display?fileName=2023%2F01%2F08%2F75366321-719c-4c52-8927-4be3d6fca74b_%EB%AA%A8%EC%B9%B4%20%ED%94%84%EB%9D%BC%ED%91%B8%EC%B9%98%EB%85%B8.jpg HTTP/1.1" 200 29616
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:37:04 +0900] "GET /display?fileName=2023%2F01%2F08%2Ffb6062c7-7707-48c5-a5a7-795987dd50b8_%EB%B0%94%EB%8B%90%EB%9D%BC%EB%9D%BC%EB%96%BC.png HTTP/1.1" 200 16562
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:37:04 +0900] "GET /resources/js/bootstrap.min.js.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:37:04 +0900] "GET /favicon.ico HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:37:09 +0900] "GET /resources/img/coffee_background01.jpeg HTTP/1.1" 200 5073
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:37:14 +0900] "GET /resources/img/starbucks_logo2.jpeg HTTP/1.1" 200 5110
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:37:24 +0900] "GET /search?productPageNum=2&productAmount=10&productKeyword=&cateCode= HTTP/1.1" 200 34704
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:37:24 +0900] "GET /resources/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:37:24 +0900] "GET /resources/css/style.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:37:24 +0900] "GET /resources/css/bootstrap.min.css.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:37:24 +0900] "GET /resources/js/bootstrap.min.js.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:37:24 +0900] "GET /display?fileName=2023%2F01%2F08%2F33bd8132-3b09-49f7-abbe-a93754ecbd85_%EC%9E%90%EB%B0%94%EC%B9%A9%20%ED%94%84%EB%9D%BC%ED%91%B8%EC%B9%98%EB%85%B8.jpg HTTP/1.1" 200 31661
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:37:24 +0900] "GET /display?fileName=2023%2F01%2F08%2F10aa9707-0f5b-4c3f-ab00-d88828f4aa53_%EB%A7%90%EC%B0%A8%20%ED%94%84%EB%9D%BC%ED%91%B8%EC%B9%98%EB%85%B8.png HTTP/1.1" 200 24989
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:37:24 +0900] "GET /display?fileName=2023%2F01%2F08%2F22801a8b-0b50-4fe5-8854-c1a7926d6fa5_%EC%BD%9C%EB%93%9C%20%EB%B8%8C%EB%A3%A8%20%EC%98%A4%ED%8A%B8%20%EB%9D%BC%EB%96%BC.jpg HTTP/1.1" 200 24060
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:37:24 +0900] "GET /display?fileName=2023%2F01%2F08%2Fca382743-453f-4430-9d72-48233def5b6f_%EB%8D%94%EB%B8%94%EC%97%90%EC%8A%A4%ED%94%84%EB%A0%88%EC%86%8C%EC%B9%A9.png HTTP/1.1" 200 41236
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:37:24 +0900] "GET /display?fileName=2023%2F01%2F08%2Fe3b94396-0320-4599-bdfe-863699602c96_coldBrew.png HTTP/1.1" 200 4391
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:37:24 +0900] "GET /display?fileName=2023%2F01%2F08%2F6fd1df68-b2ff-4f8e-a661-c799623b8e10_%EB%B0%94%EB%8B%90%EB%9D%BC%ED%81%AC%EB%A6%BC%EC%BD%9C%EB%93%9C%EB%B8%8C%EB%A3%A8.png HTTP/1.1" 200 25408
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:37:24 +0900] "GET /display?fileName=2023%2F01%2F08%2F02e377a1-9cd6-49f3-a98c-f6de7acd7e12_%EC%95%84%EC%9D%B4%EC%8A%A4%20%EC%B9%B4%EB%9D%BC%EB%A9%9C%20%EB%A7%88%EB%81%BC%EC%95%84%EB%98%90.png HTTP/1.1" 200 23381
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:37:24 +0900] "GET /display?fileName=2023%2F01%2F08%2F1402ad47-4bfc-4ffa-8604-f095213b25ce_%EC%B9%B4%EB%9D%BC%EB%A9%9C%20%EB%A7%88%EB%81%BC%EC%95%84%EB%98%90.jpg HTTP/1.1" 200 26290
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:37:24 +0900] "GET /display?fileName=2023%2F01%2F08%2F9e795aea-9e70-4135-904f-ddf555e5f397_%EC%95%84%EC%9D%B4%EC%8A%A4%20%EC%B9%B4%ED%8E%98%20%EB%9D%BC%EB%96%BC.jpg HTTP/1.1" 200 24690
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:37:24 +0900] "GET /display?fileName=2023%2F01%2F08%2Fdc7da28d-b4d0-45ca-a389-6f3400774015_%EC%B9%B4%ED%8E%98%20%EB%9D%BC%EB%96%BC.jpg HTTP/1.1" 200 3979
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:38:11 +0900] "GET /search?productPageNum=2&productAmount=10&productKeyword=&cateCode= HTTP/1.1" 200 34704
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:38:12 +0900] "GET /resources/css/mdb.min.css HTTP/1.1" 200 217034
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:38:12 +0900] "GET /resources/css/style.min.css HTTP/1.1" 200 1673
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:38:12 +0900] "GET /resources/css/bootstrap.min.css HTTP/1.1" 200 155838
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:38:12 +0900] "GET /resources/css/bootstrap.min.css.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:38:12 +0900] "GET /resources/js/jquery-3.4.1.min.js HTTP/1.1" 200 88145
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:38:12 +0900] "GET /resources/js/popper.min.js HTTP/1.1" 200 20537
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:38:12 +0900] "GET /resources/js/bootstrap.min.js HTTP/1.1" 200 58072
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:38:12 +0900] "GET /resources/js/mdb.min.js HTTP/1.1" 200 212768
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:38:12 +0900] "GET /resources/img/non_image.png HTTP/1.1" 200 3078
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:38:12 +0900] "GET /resources/img/coffee_background02.jpeg HTTP/1.1" 200 7161
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:38:12 +0900] "GET /resources/img/svg/arrow_right.svg HTTP/1.1" 200 217
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:38:12 +0900] "GET /resources/img/svg/arrow_left.svg HTTP/1.1" 200 218
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:38:12 +0900] "GET /resources/font/roboto/Roboto-Light.woff2 HTTP/1.1" 200 49380
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:38:12 +0900] "GET /resources/font/roboto/Roboto-Regular.woff2 HTTP/1.1" 200 49236
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:38:12 +0900] "GET /display?fileName=2023%2F01%2F08%2F33bd8132-3b09-49f7-abbe-a93754ecbd85_%EC%9E%90%EB%B0%94%EC%B9%A9%20%ED%94%84%EB%9D%BC%ED%91%B8%EC%B9%98%EB%85%B8.jpg HTTP/1.1" 200 31661
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:38:12 +0900] "GET /display?fileName=2023%2F01%2F08%2F10aa9707-0f5b-4c3f-ab00-d88828f4aa53_%EB%A7%90%EC%B0%A8%20%ED%94%84%EB%9D%BC%ED%91%B8%EC%B9%98%EB%85%B8.png HTTP/1.1" 200 24989
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:38:12 +0900] "GET /resources/font/roboto/Roboto-Bold.woff2 HTTP/1.1" 200 49976
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:38:12 +0900] "GET /display?fileName=2023%2F01%2F08%2Fca382743-453f-4430-9d72-48233def5b6f_%EB%8D%94%EB%B8%94%EC%97%90%EC%8A%A4%ED%94%84%EB%A0%88%EC%86%8C%EC%B9%A9.png HTTP/1.1" 200 41236
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:38:12 +0900] "GET /display?fileName=2023%2F01%2F08%2F22801a8b-0b50-4fe5-8854-c1a7926d6fa5_%EC%BD%9C%EB%93%9C%20%EB%B8%8C%EB%A3%A8%20%EC%98%A4%ED%8A%B8%20%EB%9D%BC%EB%96%BC.jpg HTTP/1.1" 200 24060
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:38:12 +0900] "GET /display?fileName=2023%2F01%2F08%2F6fd1df68-b2ff-4f8e-a661-c799623b8e10_%EB%B0%94%EB%8B%90%EB%9D%BC%ED%81%AC%EB%A6%BC%EC%BD%9C%EB%93%9C%EB%B8%8C%EB%A3%A8.png HTTP/1.1" 200 25408
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:38:12 +0900] "GET /display?fileName=2023%2F01%2F08%2Fe3b94396-0320-4599-bdfe-863699602c96_coldBrew.png HTTP/1.1" 200 4391
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:38:12 +0900] "GET /display?fileName=2023%2F01%2F08%2F02e377a1-9cd6-49f3-a98c-f6de7acd7e12_%EC%95%84%EC%9D%B4%EC%8A%A4%20%EC%B9%B4%EB%9D%BC%EB%A9%9C%20%EB%A7%88%EB%81%BC%EC%95%84%EB%98%90.png HTTP/1.1" 200 23381
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:38:12 +0900] "GET /display?fileName=2023%2F01%2F08%2F1402ad47-4bfc-4ffa-8604-f095213b25ce_%EC%B9%B4%EB%9D%BC%EB%A9%9C%20%EB%A7%88%EB%81%BC%EC%95%84%EB%98%90.jpg HTTP/1.1" 200 26290
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:38:12 +0900] "GET /display?fileName=2023%2F01%2F08%2F9e795aea-9e70-4135-904f-ddf555e5f397_%EC%95%84%EC%9D%B4%EC%8A%A4%20%EC%B9%B4%ED%8E%98%20%EB%9D%BC%EB%96%BC.jpg HTTP/1.1" 200 24690
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:38:12 +0900] "GET /display?fileName=2023%2F01%2F08%2Fdc7da28d-b4d0-45ca-a389-6f3400774015_%EC%B9%B4%ED%8E%98%20%EB%9D%BC%EB%96%BC.jpg HTTP/1.1" 200 3979
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:38:12 +0900] "GET /resources/js/bootstrap.min.js.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:38:13 +0900] "GET /favicon.ico HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:38:13 +0900] "GET /main HTTP/1.1" 200 34599
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:38:14 +0900] "GET /resources/css/style.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:38:14 +0900] "GET /resources/css/bootstrap.min.css.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:38:14 +0900] "GET /resources/js/bootstrap.min.js.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:38:14 +0900] "GET /display?fileName=2023%2F01%2F08%2F74d18a87-1ed3-420b-b373-c2b13f7365ed_%EB%B0%94%EB%8B%90%EB%9D%BC%20%EB%8D%94%EB%B8%94%20%EC%83%B7.jpg HTTP/1.1" 200 3060
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:38:14 +0900] "GET /display?fileName=2023%2F01%2F13%2F7d34f2e3-3f3a-478a-9a54-b87bb9a74981_%EB%A7%9D%EA%B3%A0%20%EB%B8%94%EB%A0%8C%EB%94%94%EB%93%9C.jpeg HTTP/1.1" 200 4053
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:38:14 +0900] "GET /display?fileName=2023%2F01%2F08%2Fcf0079e8-da73-4408-b308-2aa1e914d4af_%EB%8F%8C%EC%B2%B4%EC%BD%9C%EB%93%9C%EB%B8%8C%EB%A3%A8.jpg HTTP/1.1" 200 4308
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:38:14 +0900] "GET /display?fileName=2023%2F01%2F08%2F251e1d4f-a47b-4a01-8589-c9f338efe677_%EC%95%84%EC%9D%B4%EC%8A%A4%20%EB%8F%8C%EC%B2%B4%EB%9D%BC%EB%96%BC.jpg HTTP/1.1" 200 23390
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:38:14 +0900] "GET /display?fileName=2023%2F01%2F10%2F0a70f01b-5ea2-4a74-8f87-57e62a41a63b_%ED%8B%B0%EB%9D%BC%EB%AF%B8%EC%88%98%20%EC%BC%80%EC%9D%B4%ED%81%AC.jpg HTTP/1.1" 200 6843
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:38:14 +0900] "GET /display?fileName=2023%2F01%2F10%2Fae5b1516-db4e-47e5-9f4b-c422b0dbe1dc_%EB%B8%94%EB%A3%A8%EB%B2%A0%EB%A6%AC%20%EB%B2%A0%EC%9D%B4%EA%B8%80.jpeg HTTP/1.1" 200 6760
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:38:14 +0900] "GET /display?fileName=2023%2F01%2F08%2Fa2ae8378-ce2f-47f5-8d4e-43ed84fab213_%EB%8F%8C%EC%B2%B4%EB%9D%BC%EB%96%BC.jpg HTTP/1.1" 200 18496
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:38:14 +0900] "GET /display?fileName=2023%2F01%2F08%2Ff3fb3ad0-e9f2-4086-8405-60dc00a80832_%EC%95%84%EC%9D%B4%EC%8A%A4%20%EB%B0%94%EB%8B%90%EB%9D%BC%EB%B9%88%20%EB%9D%BC%EB%96%BC.jpg HTTP/1.1" 200 114634
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:38:14 +0900] "GET /display?fileName=2023%2F01%2F08%2Ffb6062c7-7707-48c5-a5a7-795987dd50b8_%EB%B0%94%EB%8B%90%EB%9D%BC%EB%9D%BC%EB%96%BC.png HTTP/1.1" 200 16562
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:38:14 +0900] "GET /display?fileName=2023%2F01%2F08%2F75366321-719c-4c52-8927-4be3d6fca74b_%EB%AA%A8%EC%B9%B4%20%ED%94%84%EB%9D%BC%ED%91%B8%EC%B9%98%EB%85%B8.jpg HTTP/1.1" 200 29616
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:38:20 +0900] "GET /search?productPageNum=2&productAmount=10&productKeyword=&cateCode= HTTP/1.1" 200 34704
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:38:21 +0900] "GET /resources/css/style.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:38:21 +0900] "GET /resources/css/bootstrap.min.css.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:38:21 +0900] "GET /resources/js/bootstrap.min.js.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:38:21 +0900] "GET /display?fileName=2023%2F01%2F08%2F33bd8132-3b09-49f7-abbe-a93754ecbd85_%EC%9E%90%EB%B0%94%EC%B9%A9%20%ED%94%84%EB%9D%BC%ED%91%B8%EC%B9%98%EB%85%B8.jpg HTTP/1.1" 200 31661
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:38:21 +0900] "GET /display?fileName=2023%2F01%2F08%2Fca382743-453f-4430-9d72-48233def5b6f_%EB%8D%94%EB%B8%94%EC%97%90%EC%8A%A4%ED%94%84%EB%A0%88%EC%86%8C%EC%B9%A9.png HTTP/1.1" 200 41236
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:38:21 +0900] "GET /display?fileName=2023%2F01%2F08%2F10aa9707-0f5b-4c3f-ab00-d88828f4aa53_%EB%A7%90%EC%B0%A8%20%ED%94%84%EB%9D%BC%ED%91%B8%EC%B9%98%EB%85%B8.png HTTP/1.1" 200 24989
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:38:21 +0900] "GET /display?fileName=2023%2F01%2F08%2F22801a8b-0b50-4fe5-8854-c1a7926d6fa5_%EC%BD%9C%EB%93%9C%20%EB%B8%8C%EB%A3%A8%20%EC%98%A4%ED%8A%B8%20%EB%9D%BC%EB%96%BC.jpg HTTP/1.1" 200 24060
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:38:21 +0900] "GET /display?fileName=2023%2F01%2F08%2F6fd1df68-b2ff-4f8e-a661-c799623b8e10_%EB%B0%94%EB%8B%90%EB%9D%BC%ED%81%AC%EB%A6%BC%EC%BD%9C%EB%93%9C%EB%B8%8C%EB%A3%A8.png HTTP/1.1" 200 25408
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:38:21 +0900] "GET /display?fileName=2023%2F01%2F08%2Fe3b94396-0320-4599-bdfe-863699602c96_coldBrew.png HTTP/1.1" 200 4391
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:38:21 +0900] "GET /display?fileName=2023%2F01%2F08%2F02e377a1-9cd6-49f3-a98c-f6de7acd7e12_%EC%95%84%EC%9D%B4%EC%8A%A4%20%EC%B9%B4%EB%9D%BC%EB%A9%9C%20%EB%A7%88%EB%81%BC%EC%95%84%EB%98%90.png HTTP/1.1" 200 23381
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:38:21 +0900] "GET /display?fileName=2023%2F01%2F08%2F1402ad47-4bfc-4ffa-8604-f095213b25ce_%EC%B9%B4%EB%9D%BC%EB%A9%9C%20%EB%A7%88%EB%81%BC%EC%95%84%EB%98%90.jpg HTTP/1.1" 200 26290
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:38:21 +0900] "GET /display?fileName=2023%2F01%2F08%2F9e795aea-9e70-4135-904f-ddf555e5f397_%EC%95%84%EC%9D%B4%EC%8A%A4%20%EC%B9%B4%ED%8E%98%20%EB%9D%BC%EB%96%BC.jpg HTTP/1.1" 200 24690
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:38:21 +0900] "GET /display?fileName=2023%2F01%2F08%2Fdc7da28d-b4d0-45ca-a389-6f3400774015_%EC%B9%B4%ED%8E%98%20%EB%9D%BC%EB%96%BC.jpg HTTP/1.1" 200 3979
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:38:28 +0900] "GET /resources/img/coffee_background01.jpeg HTTP/1.1" 200 5073
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:38:33 +0900] "GET /resources/img/starbucks_logo2.jpeg HTTP/1.1" 200 5110
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:39:32 +0900] "GET /search?productPageNum=2&productAmount=10&productKeyword=&cateCode= HTTP/1.1" 200 34730
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:39:33 +0900] "GET /resources/css/bootstrap.min.css HTTP/1.1" 200 155838
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:39:33 +0900] "GET /resources/css/style.min.css HTTP/1.1" 200 1673
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:39:33 +0900] "GET /resources/css/mdb.min.css HTTP/1.1" 200 217034
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:39:33 +0900] "GET /resources/js/jquery-3.4.1.min.js HTTP/1.1" 200 88145
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:39:33 +0900] "GET /resources/js/popper.min.js HTTP/1.1" 200 20537
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:39:33 +0900] "GET /resources/js/bootstrap.min.js HTTP/1.1" 200 58072
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:39:33 +0900] "GET /resources/js/mdb.min.js HTTP/1.1" 200 212768
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:39:33 +0900] "GET /resources/img/non_image.png HTTP/1.1" 200 3078
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:39:33 +0900] "GET /resources/img/svg/arrow_left.svg HTTP/1.1" 200 218
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:39:33 +0900] "GET /resources/img/svg/arrow_right.svg HTTP/1.1" 200 217
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:39:33 +0900] "GET /resources/font/roboto/Roboto-Bold.woff2 HTTP/1.1" 200 49976
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:39:33 +0900] "GET /resources/font/roboto/Roboto-Light.woff2 HTTP/1.1" 200 49380
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:39:33 +0900] "GET /resources/font/roboto/Roboto-Regular.woff2 HTTP/1.1" 200 49236
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:39:33 +0900] "GET /resources/img/coffee_background02.jpeg HTTP/1.1" 200 7161
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:39:33 +0900] "GET /resources/css/bootstrap.min.css.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:39:33 +0900] "GET /resources/js/bootstrap.min.js.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [13/Jan/2023:19:39:33 +0900] "GET /display?fileName=2023%2F01%2F08%2F33bd8132-3b09-49f7-abbe-a93754ecbd85_%EC%9E%90%EB%B0%94%EC%B9%A9%20%ED%94%84%EB%9D%BC%ED%91%B8%EC%B9%98%EB%85%B8.jpg HTTP/1.1" 200 31661
